,loss,mae,val_loss,val_mae,learning_rate
0,1.5208543539047241,0.3128319978713989,0.5071916580200195,0.22650326788425446,9.999999747378752e-05
1,0.25934725999832153,0.15085548162460327,0.30823764204978943,0.1714213639497757,9.999999747378752e-05
2,0.1703001856803894,0.12285641580820084,0.4422982335090637,0.19701771438121796,9.999999747378752e-05
3,0.13568811118602753,0.10958733409643173,0.5842729806900024,0.23434433341026306,9.999999747378752e-05
4,0.11540689319372177,0.10072319954633713,0.5891878604888916,0.2436956763267517,9.999999747378752e-05
5,0.10436835139989853,0.09567428380250931,0.44177550077438354,0.2110843062400818,4.999999873689376e-05
6,0.09619535505771637,0.09165214002132416,0.23287419974803925,0.14783087372779846,4.999999873689376e-05
7,0.09043116867542267,0.08901504427194595,0.1166858822107315,0.09925717860460281,4.999999873689376e-05
8,0.08521609753370285,0.08615971356630325,0.07311760634183884,0.07461261749267578,4.999999873689376e-05
9,0.08021027594804764,0.08354827761650085,0.05941487103700638,0.06638610363006592,4.999999873689376e-05
10,0.07598275691270828,0.08125612884759903,0.05446891114115715,0.06376026570796967,4.999999873689376e-05
11,0.07166051119565964,0.07884598523378372,0.053498174995183945,0.06317956000566483,4.999999873689376e-05
12,0.06855741888284683,0.0769612267613411,0.049221333116292953,0.060905493795871735,4.999999873689376e-05
13,0.06555664539337158,0.07514281570911407,0.04743877053260803,0.059402838349342346,4.999999873689376e-05
14,0.06247038394212723,0.07352151721715927,0.047269150614738464,0.0585467703640461,4.999999873689376e-05
15,0.060144614428281784,0.07198119908571243,0.045159295201301575,0.057565294206142426,4.999999873689376e-05
16,0.05765112489461899,0.07035166770219803,0.0417342409491539,0.05571342259645462,4.999999873689376e-05
17,0.05547722429037094,0.06887827813625336,0.041531361639499664,0.05553784593939781,4.999999873689376e-05
18,0.0533023364841938,0.06765279918909073,0.03966084495186806,0.0539664663374424,4.999999873689376e-05
19,0.05172867700457573,0.06661645323038101,0.045726653188467026,0.05687259882688522,4.999999873689376e-05
20,0.050239790230989456,0.0654996708035469,0.03841029480099678,0.051844097673892975,4.999999873689376e-05
21,0.04778638109564781,0.06387212127447128,0.04427051171660423,0.05521021783351898,4.999999873689376e-05
22,0.046918027102947235,0.06304029375314713,0.03674078360199928,0.0517963208258152,4.999999873689376e-05
23,0.04524865746498108,0.0621984489262104,0.034762296825647354,0.04971664771437645,4.999999873689376e-05
24,0.043855078518390656,0.06119300052523613,0.032979488372802734,0.04841023311018944,4.999999873689376e-05
25,0.042609769850969315,0.060132674872875214,0.0337187722325325,0.049402687698602676,4.999999873689376e-05
26,0.0419996976852417,0.05962100997567177,0.034421950578689575,0.04976718872785568,4.999999873689376e-05
27,0.04054049029946327,0.058512911200523376,0.030797407031059265,0.04698357731103897,4.999999873689376e-05
28,0.03968926519155502,0.05786341056227684,0.03578322380781174,0.049800630658864975,4.999999873689376e-05
29,0.03874562680721283,0.05712167173624039,0.03307418152689934,0.04701107367873192,4.999999873689376e-05
30,0.03748517110943794,0.056239426136016846,0.031263623386621475,0.04677840694785118,4.999999873689376e-05
31,0.03588300198316574,0.05526653677225113,0.031520482152700424,0.04644698277115822,2.499999936844688e-05
32,0.03511182963848114,0.054569900035858154,0.02918865531682968,0.044471755623817444,2.499999936844688e-05
33,0.0347246453166008,0.05417701601982117,0.028307007625699043,0.043333206325769424,2.499999936844688e-05
34,0.03434668481349945,0.05403480306267738,0.02767964079976082,0.042782362550497055,2.499999936844688e-05
35,0.03432166576385498,0.053795378655195236,0.028287168592214584,0.043326057493686676,2.499999936844688e-05
36,0.033677682280540466,0.05345076695084572,0.02869514562189579,0.04380667954683304,2.499999936844688e-05
37,0.03304996341466904,0.052903637290000916,0.026768319308757782,0.043314576148986816,2.499999936844688e-05
38,0.03249877318739891,0.052502524107694626,0.026926830410957336,0.042228814214468,2.499999936844688e-05
39,0.032149750739336014,0.052264437079429626,0.028276192024350166,0.04389168322086334,2.499999936844688e-05
40,0.03174369037151337,0.05198700353503227,0.030083589255809784,0.0437430664896965,2.499999936844688e-05
41,0.0313635915517807,0.05160921812057495,0.02573728933930397,0.04191551357507706,1.249999968422344e-05
42,0.030570004135370255,0.05108187720179558,0.026076458394527435,0.04228357598185539,1.249999968422344e-05
43,0.030442869290709496,0.05098763480782509,0.02580791339278221,0.041915297508239746,1.249999968422344e-05
44,0.03016277775168419,0.050630390644073486,0.025170784443616867,0.04093831032514572,1.249999968422344e-05
45,0.03002321533858776,0.05062498524785042,0.02517418935894966,0.04087880626320839,1.249999968422344e-05
46,0.02966553159058094,0.05030092969536781,0.026507936418056488,0.041348349303007126,1.249999968422344e-05
47,0.029623782262206078,0.050197601318359375,0.025627320632338524,0.041517071425914764,1.249999968422344e-05
48,0.02904270589351654,0.049990344792604446,0.02535811997950077,0.04116007685661316,6.24999984211172e-06
49,0.02918854169547558,0.04982711002230644,0.02516423538327217,0.04069202393293381,6.24999984211172e-06
