,loss,mae,val_loss,val_mae,learning_rate
0,1.0803481340408325,0.2587726414203644,0.44612255692481995,0.19693300127983093,9.999999747378752e-05
1,0.18614722788333893,0.1281079649925232,0.2623228430747986,0.14445990324020386,9.999999747378752e-05
2,0.12993791699409485,0.10707113146781921,0.25247088074684143,0.14619672298431396,9.999999747378752e-05
3,0.10515329241752625,0.09596157819032669,0.21894392371177673,0.14055950939655304,9.999999747378752e-05
4,0.08833690732717514,0.08766967058181763,0.11494002491235733,0.0984988808631897,9.999999747378752e-05
5,0.07663241028785706,0.08131974190473557,0.060206182301044464,0.06548359990119934,9.999999747378752e-05
6,0.06768915057182312,0.07636358588933945,0.046567950397729874,0.05751189962029457,9.999999747378752e-05
7,0.06088288128376007,0.07199755311012268,0.04122617095708847,0.053174156695604324,9.999999747378752e-05
8,0.056261856108903885,0.06904376298189163,0.038919705897569656,0.052842460572719574,9.999999747378752e-05
9,0.05135713517665863,0.06581469625234604,0.03405873477458954,0.049196820706129074,9.999999747378752e-05
10,0.04843093827366829,0.0638328343629837,0.036498893052339554,0.05014173686504364,9.999999747378752e-05
11,0.045091282576322556,0.06163977459073067,0.031733762472867966,0.047246526926755905,9.999999747378752e-05
12,0.042602766305208206,0.059558767825365067,0.032874662429094315,0.046714138239622116,9.999999747378752e-05
13,0.04037781432271004,0.05791250988841057,0.03275418281555176,0.0473669059574604,9.999999747378752e-05
14,0.038534630089998245,0.0564870610833168,0.028877640143036842,0.04372510313987732,9.999999747378752e-05
15,0.036211803555488586,0.054813314229249954,0.026178782805800438,0.041729122400283813,9.999999747378752e-05
16,0.034982066601514816,0.053596191108226776,0.03064589761197567,0.045793287456035614,9.999999747378752e-05
17,0.033067140728235245,0.052163366228342056,0.02985723689198494,0.04404464364051819,9.999999747378752e-05
18,0.03186095505952835,0.051052678376436234,0.02280832827091217,0.037536632269620895,9.999999747378752e-05
19,0.030633404850959778,0.04990654066205025,0.02725215256214142,0.04097195342183113,9.999999747378752e-05
20,0.02975412830710411,0.04919891431927681,0.033378470689058304,0.044804975390434265,9.999999747378752e-05
21,0.028679896146059036,0.048053327947854996,0.02032484859228134,0.03610162436962128,9.999999747378752e-05
22,0.02781984582543373,0.04732562229037285,0.02129162661731243,0.03596886992454529,9.999999747378752e-05
23,0.026507021859288216,0.0462779700756073,0.02047024480998516,0.0341029092669487,9.999999747378752e-05
24,0.025569109246134758,0.04531397670507431,0.01864904724061489,0.033509157598018646,9.999999747378752e-05
25,0.024914737790822983,0.04461678862571716,0.020431840792298317,0.03638146072626114,9.999999747378752e-05
26,0.024154461920261383,0.04391879215836525,0.018701564520597458,0.0326729379594326,9.999999747378752e-05
27,0.0236202459782362,0.04327796399593353,0.018307186663150787,0.034697700291872025,9.999999747378752e-05
28,0.02299332804977894,0.0426219142973423,0.01685616560280323,0.03169270232319832,9.999999747378752e-05
29,0.022342998534440994,0.04204561933875084,0.0195856224745512,0.034393228590488434,9.999999747378752e-05
30,0.02207268960773945,0.04145672544836998,0.01595979742705822,0.030788039788603783,9.999999747378752e-05
31,0.021139755845069885,0.04059966653585434,0.017308944836258888,0.032350581139326096,9.999999747378752e-05
32,0.020773353055119514,0.04025736823678017,0.015461181290447712,0.03020336478948593,9.999999747378752e-05
33,0.019763918593525887,0.039349526166915894,0.014970522373914719,0.02924167737364769,9.999999747378752e-05
34,0.019415877759456635,0.038739852607250214,0.01544590387493372,0.029771804809570312,9.999999747378752e-05
35,0.01903536729514599,0.03841223567724228,0.014565965160727501,0.02870965003967285,9.999999747378752e-05
36,0.018356803804636,0.03782058134675026,0.014952319674193859,0.02796665020287037,9.999999747378752e-05
37,0.01841672509908676,0.03740889951586723,0.01482972502708435,0.0294476430863142,9.999999747378752e-05
38,0.017865220084786415,0.0370020866394043,0.016515178605914116,0.030856775119900703,9.999999747378752e-05
39,0.016033995896577835,0.035495493561029434,0.0132844103500247,0.026963645592331886,4.999999873689376e-05
40,0.01577725261449814,0.03503425791859627,0.013657696545124054,0.026605606079101562,4.999999873689376e-05
41,0.015431416220963001,0.03474078327417374,0.013973642140626907,0.027318710461258888,4.999999873689376e-05
42,0.01524584274739027,0.034511737525463104,0.012806182727217674,0.02613762766122818,4.999999873689376e-05
43,0.015024729073047638,0.03424942120909691,0.01277626771479845,0.02617446333169937,4.999999873689376e-05
44,0.01493961364030838,0.03401899337768555,0.014234873466193676,0.026419254019856453,4.999999873689376e-05
45,0.014731629751622677,0.03383362665772438,0.012548952363431454,0.025581926107406616,4.999999873689376e-05
46,0.014316247776150703,0.03349078819155693,0.017960824072360992,0.029040424153208733,4.999999873689376e-05
47,0.014343466609716415,0.0333377979695797,0.013232041150331497,0.026637310162186623,4.999999873689376e-05
48,0.014023086056113243,0.033093828707933426,0.014195790514349937,0.025893760845065117,4.999999873689376e-05
49,0.013287805952131748,0.03237413614988327,0.012109083123505116,0.024839526042342186,2.499999936844688e-05
