,loss,mae,val_loss,val_mae,learning_rate
0,1.1102644205093384,0.2583652436733246,0.4041658341884613,0.19825665652751923,9.999999747378752e-05
1,0.18278592824935913,0.12728220224380493,0.2572852373123169,0.15039606392383575,9.999999747378752e-05
2,0.13306878507137299,0.1084970086812973,0.2287440001964569,0.14452257752418518,9.999999747378752e-05
3,0.10773558169603348,0.09734488278627396,0.1688643842935562,0.12164614349603653,9.999999747378752e-05
4,0.0898081511259079,0.08849335461854935,0.09273181855678558,0.08637280762195587,9.999999747378752e-05
5,0.07782837003469467,0.08222265541553497,0.055969394743442535,0.0637357160449028,9.999999747378752e-05
6,0.0691557377576828,0.0771210640668869,0.04761935770511627,0.0588313452899456,9.999999747378752e-05
7,0.06257455050945282,0.07308496534824371,0.0413508303463459,0.05450607091188431,9.999999747378752e-05
8,0.056649353355169296,0.06963858008384705,0.03761955350637436,0.05284838378429413,9.999999747378752e-05
9,0.05247550457715988,0.0668230652809143,0.033828411251306534,0.04928670823574066,9.999999747378752e-05
10,0.04907321184873581,0.06459382176399231,0.03162502869963646,0.04684390872716904,9.999999747378752e-05
11,0.04618242383003235,0.06239817664027214,0.030634647235274315,0.04736873880028725,9.999999747378752e-05
12,0.04359663650393486,0.0606355220079422,0.02802986279129982,0.043864574283361435,9.999999747378752e-05
13,0.0412689745426178,0.05868114158511162,0.030849412083625793,0.04528478905558586,9.999999747378752e-05
14,0.03935801237821579,0.057289402931928635,0.03435750678181648,0.046730317175388336,9.999999747378752e-05
15,0.03760230168700218,0.055971287190914154,0.03620142862200737,0.04785903915762901,9.999999747378752e-05
16,0.0351286381483078,0.054157305508852005,0.025345053523778915,0.0409763939678669,4.999999873689376e-05
17,0.033999159932136536,0.053363099694252014,0.02355276048183441,0.039380285888910294,4.999999873689376e-05
18,0.03293730318546295,0.052435893565416336,0.023423830047249794,0.038710132241249084,4.999999873689376e-05
19,0.03237002715468407,0.05195267125964165,0.02273087203502655,0.03837424889206886,4.999999873689376e-05
20,0.03199964761734009,0.05156324431300163,0.022518901154398918,0.037586506456136703,4.999999873689376e-05
21,0.03130635246634483,0.050880808383226395,0.0212963055819273,0.03673447668552399,4.999999873689376e-05
22,0.030168794095516205,0.05014931038022041,0.021357962861657143,0.036711543798446655,4.999999873689376e-05
23,0.0300110075622797,0.04973723739385605,0.0203308816999197,0.035913243889808655,4.999999873689376e-05
24,0.029160816222429276,0.04910890385508537,0.022095724940299988,0.03795648738741875,4.999999873689376e-05
25,0.028493758291006088,0.04841998964548111,0.021145988255739212,0.0365561842918396,4.999999873689376e-05
26,0.02802785113453865,0.04797585308551788,0.01951385848224163,0.0352112278342247,4.999999873689376e-05
27,0.027449237182736397,0.0474388524889946,0.02160586416721344,0.03763674199581146,4.999999873689376e-05
28,0.02661120519042015,0.04691874608397484,0.019008707255125046,0.034507423639297485,4.999999873689376e-05
29,0.026120822876691818,0.046270664781332016,0.018518025055527687,0.03447229787707329,4.999999873689376e-05
30,0.025612499564886093,0.04579872637987137,0.020108722150325775,0.03635047748684883,4.999999873689376e-05
31,0.025253603234887123,0.0455344058573246,0.020978329703211784,0.03484679013490677,4.999999873689376e-05
32,0.024538584053516388,0.044703759253025055,0.020430952310562134,0.03508099541068077,4.999999873689376e-05
33,0.023200588300824165,0.043802410364151,0.017699504271149635,0.032998066395521164,2.499999936844688e-05
34,0.022834477946162224,0.04343605041503906,0.016886914148926735,0.03220776095986366,2.499999936844688e-05
35,0.022877715528011322,0.04324046149849892,0.016993200406432152,0.032242320477962494,2.499999936844688e-05
36,0.022333884611725807,0.04289412125945091,0.01940782368183136,0.03438641130924225,2.499999936844688e-05
37,0.021907851099967957,0.042423877865076065,0.01733735390007496,0.032955825328826904,2.499999936844688e-05
38,0.021468477323651314,0.042120274156332016,0.016452735289931297,0.03164840117096901,1.249999968422344e-05
39,0.021039240062236786,0.04181356728076935,0.016448479145765305,0.03119746968150139,1.249999968422344e-05
40,0.020935557782649994,0.04164670780301094,0.016150690615177155,0.030909135937690735,1.249999968422344e-05
41,0.02099584974348545,0.0416007898747921,0.01601005345582962,0.03052217699587345,1.249999968422344e-05
42,0.020871274173259735,0.04148748889565468,0.015924794599413872,0.03051198460161686,1.249999968422344e-05
43,0.02062075585126877,0.041176687926054,0.016105011105537415,0.030742639675736427,1.249999968422344e-05
44,0.020332444459199905,0.041148461401462555,0.016518132761120796,0.0310941431671381,1.249999968422344e-05
45,0.020212259143590927,0.04092404246330261,0.016281768679618835,0.030844202265143394,6.24999984211172e-06
46,0.01979421079158783,0.04069475457072258,0.016091251745820045,0.031058872118592262,6.24999984211172e-06
47,0.020036570727825165,0.0407947301864624,0.015831155702471733,0.030492855235934258,6.24999984211172e-06
48,0.019755106419324875,0.040428526699543,0.016178008168935776,0.030724769458174706,6.24999984211172e-06
49,0.019563624635338783,0.0404510498046875,0.015869174152612686,0.030751310288906097,6.24999984211172e-06
