,theta_E,e1,e2,gamma1,gamma2
1,5.914591007388309,6.22817998608884,7.8417174463319235,2.9206687479290405,4.765281224799227
2,10.685584989955926,13.414679998524406,8.253244025532155,13.066842288756341,12.85060740708634
3,9.74273197196866,9.299717795899584,6.8018413681585,13.763818236228403,14.413608348193366
4,4.374704965016904,12.512425958410248,8.739024923978898,7.137624159000605,4.866237447405981
5,2.639866684928428,9.624828888812011,0.8386900059619262,6.4575154315849925,1.1583652348448719
6,5.804654536447049,8.063761346076252,10.48639918064095,6.513890342628437,5.1260457654602805
7,11.8754887709297,18.78075588688015,4.481981624512203,9.592558690440676,7.479190922730361
8,16.248064966324414,16.122440532164767,16.9941761015236,4.8931563689084845,24.716615779653893
9,11.159163080437782,26.272437440386632,27.428536857644897,6.076699834462808,6.727601556705445
10,0.45755956086094207,23.819129955246435,20.40285421906457,4.846661297930737,6.417351367014727
11,8.468933519125812,7.153668934645784,7.560503773360426,1.1926033817666124,3.324124582022691
12,9.435729365235277,10.499724267052938,8.20349402494309,11.398267535570032,11.120839171946534
13,8.632470592066586,11.003051039643685,10.047824720591453,10.622181582905226,10.814769532234196
14,7.313438352837586,20.800377108864147,32.99566480154946,9.930647845155608,9.770761505998165
15,13.454448144792023,8.108769478361664,6.944042619668569,5.474788592616996,7.642212681367577
16,13.810749079591897,25.22278436249461,0.6914402472721531,10.896682561756219,9.384409144468261
17,11.633304369076686,12.000918207609285,14.467145589550789,6.478578913000992,10.220841194612879
18,16.27999348824286,13.43431833444098,13.225393280493773,12.469755650027958,8.088602590000816
19,6.065416791227456,12.574082097586182,14.03650414702636,0.786999587129602,5.186243329229571
20,6.9460400175305015,5.633560468864089,6.921028545384534,5.598577502740117,4.165097741071818
21,13.06042539327888,6.411666925644215,6.573166678270925,13.164308233692514,10.872507401647965
22,14.558990593150659,10.131977437935237,11.682335108275685,12.96129880572007,7.624260103781633
23,1.578338081930146,47.21404654944566,38.67932886583996,1.0173579827909003,0.08455093818063243
24,1.3418606290727002,8.251508314004353,1.2063521108308135,10.043663544854677,3.3710894182797526
25,4.795909079808891,19.684451940753878,9.527010230831525,7.862921642961533,8.262951372222888
26,1.0695074538495966,26.69223797956147,33.55238835926619,1.8432081316075517,1.7414664010325671
27,5.257348234294289,19.890359936915882,22.280658759332507,2.5426242841641837,4.31870195696271
28,4.909302148170936,40.283648720957885,64.71770948496794,2.1365479840904635,0.7016984507228815
29,4.851356967150268,147.74613714521993,172.7794916177212,1.319117338109935,0.8378087665082433
30,8.448965925180383,360.246908094279,402.48971658614954,3.9463396536167603,3.4581837056270706
31,9.87166868282618,15.24844018576948,17.255846451270752,8.948479255718349,10.333687393120936
32,10.912968206795078,9.150539980410748,8.581287554616043,5.820536808501868,6.855701484736351
33,8.911919439155263,9.368241512107375,12.044559720707863,8.852481014946441,3.4350409651670697
34,4.5683583948075395,46.55232244136239,83.88531742035987,1.9114522408162475,1.0175741590247938
35,4.159066137041284,12.488314166020846,12.734106781834148,0.026113052963876508,4.990905649422976
36,9.533315009229893,8.99211662579576,9.823707558981182,13.47328265640512,1.9220128631785978
37,3.7300126911233846,8.293332165411254,0.27572717881422404,4.8177817897918676,5.394153894172788
38,4.959371568801393,15.026065892665082,13.917445201485043,7.0099130588239715,5.5960824697030285
39,10.715679098549549,2.856362232306089,4.749428884385179,2.914395023542686,6.226230363816003
40,9.856028360573292,11.31321631691299,8.128927821204156,11.432607414241854,12.274817691524845
41,2.510326068127831,123.94223119359124,199.811415989399,12.871769154160004,7.844704899234353
42,2.820443434699201,5.754722965114135,1.0255488049038948,1.2059534960282248,10.634318224879806
43,9.234647638798283,7.306413345110588,6.866021905437527,7.928942381688288,5.002696979884825
44,6.631651592862206,22.57716039326025,17.579979600336458,10.49994715085983,7.79594159954335
45,10.467062491412149,17.94625446354335,9.814847540349652,6.9581393432191145,7.050289926752278
46,0.41783539940573633,29.05515663751309,36.79367882748349,0.2699042584548921,0.004461015311592055
47,5.7879359243432855,5.71027973337183,7.92829897116905,28.767597170058686,5.443504431627953
48,3.3129170809503727,10.973337933459938,1.6305404990536847,4.491069272590309,1.993258560492621
49,8.612173661020012,20.111029480106374,20.69713125088353,5.9703099079941655,7.341262308332426
50,3.5587053062895806,77.86904404320553,191.73168838576873,12.010626630238127,9.76482627714873
51,9.119296760492263,10.961761995309928,9.594284406951461,11.30888501548043,11.237619917237714
52,10.185823348698035,4.576868725030775,6.569842588169047,16.818601439413612,16.963033001337124
53,2.595069333587885,110.71780958254477,90.5396695165315,2.327493761001854,0.5114859321973365
54,6.34546582594325,11.888372724123368,5.572576622672656,4.034376894953638,7.276361681454549
55,5.407091416267841,327.9513179033683,397.1255766992451,3.420374692734962,1.3638108040759818
56,12.321285288864493,10.150666971091225,15.24515260627513,17.006390950555826,12.908704795547049
57,32.53587523839053,17.44815841377709,16.02266352474657,33.013115265389594,0.05740455135500327
58,7.7378220791234975,8.99800085327203,7.484975386823901,3.9276388883782536,7.108894105035963
59,10.058600434398876,12.350370295834457,12.975820907646792,10.787273559661985,7.681502503131117
60,2.1824930364573305,6.805997551034934,3.125028720500045,3.5431411023250683,7.409855204871968
61,4.5064147703180994,11.891494342435582,13.13900938893128,0.9792385610296512,3.8676085440619503
62,1.2559225635010365,28.817061262971354,35.06363348346048,0.10793911104558537,0.4823398714795376
63,7.2096583901434235,10.901121494003622,9.777346197882663,7.330341312852248,2.6361047647510816
64,7.17875664587787,10.204080619907417,12.702519992951666,3.0103796523926243,6.037388351991333
65,6.101172664585153,7.509893477225041,10.010963794994902,4.003301904413089,5.882247194073003
66,6.977255688804037,8.55928938672302,8.921330141774293,6.270596882786101,2.009792836757692
67,2.759997373453713,131.1479225200262,237.24070494182658,10.573896148010387,9.606521373404714
68,11.524582395811295,12.561659373866258,9.568452108134382,5.0552320795242,8.156321038680108
69,5.299674561890457,26.192349162631206,29.47033448889755,0.6313481376185954,0.5577028594185065
70,8.718472501674514,10.73891882598557,11.20410839888897,9.75301145182348,9.229959295876645
71,15.725469504239104,20.507503956677947,9.427051684733454,8.861611092163466,9.506775160283407
72,2.4464330173867768,36.45699315201028,52.666984214603204,0.4432898337959088,0.7241016143609573
73,5.5363364187079975,18.85391974347972,19.712106074103776,2.9740008465822627,4.278713680400259
74,3.9342047607313178,7.754314173933165,0.6288407915599031,6.021943732771675,6.419715318302045
75,1.8480425427509728,9.639826689126988,8.370566365819949,2.570352238854629,4.007521521700793
76,6.203785469274214,6.207799842516219,6.785121675177462,6.604845062634812,3.7561614663558625
77,0.7064172755995367,29.007268993397844,31.16996587058816,1.0022882556817614,0.5145833707575705
78,11.232227159405916,7.035172716899404,9.212472199684639,10.133878906848532,11.95748570229047
79,7.636110301402886,9.054484468048173,10.445059927155839,11.662387961670527,9.847478086654524
80,11.946571105709664,9.962639706167181,6.245437755382065,13.767489113605244,1.4886671457608829
81,9.083988866502352,10.019174017367362,11.986154446193874,4.4967640929128105,1.984784302758321
82,11.78944230120199,11.176849915272053,13.35781821822193,13.315315458673641,6.15233470415902
83,11.929928287141783,7.579402880500279,10.782535082630313,11.290890739449882,12.172965098158905
84,11.056269826400907,22.33699704285131,24.562507958988736,3.691252702415494,6.0864669254946016
85,5.051026913547944,19.773271182410284,18.327638821301797,0.6942848918162546,0.7956464012673856
86,0.29245064136541,40.32036283271449,39.46293186678536,1.4098298310902966,0.35341284799968614
87,7.956971389452251,13.561569758345565,11.839502289541104,8.214022698131746,5.805928320390176
88,1.5675352193760674,7.605275514395959,2.372502066061917,11.263502766025926,5.219881204857133
89,3.1102512399388953,81.64738326032793,183.46236684656043,1.0577127959670733,1.359554013234249
90,2.4960409620714827,9.521820882958314,7.5020145561912015,1.2074292134780027,5.428476274616025
91,5.165285526742814,8.266903336935364,10.072070996704182,7.432080724416472,4.718004186453079
92,11.479394555052744,1.6357819239272091,3.08242648277281,12.154967306011383,11.29927359594224
93,2.4315559534360824,8.222931508686179,7.238440274105312,10.22527709248659,3.0712828832841086
94,11.671435319156792,9.0027753460028,10.957115804333515,10.209051039468198,10.475700336201685
95,3.8392840286260235,12.624995547271151,9.959897303811916,7.032413631734529,3.889789470949227
96,7.575399576985073,10.566028042375029,10.151573385098516,4.027509434239898,5.755386553890992
97,8.513571012390628,11.044333787390768,9.354043668550577,10.174218834524883,8.88367817755977
98,3.945332101739967,27.843807348063145,35.13079485722216,0.5753812097358771,1.0179987172048088
99,6.6915921227392525,8.922596843666236,11.839774185219726,3.3775048379351107,5.08158397495332
100,11.86738161205197,7.858380046294205,10.746982806179997,10.941085112529803,11.949346508938605
101,12.651350003364634,7.484922431782628,8.550678267851165,18.257404997207022,10.862219391330513
102,9.49451661751889,9.600009329290314,11.675947692157804,4.342749652697285,1.3216225315145276
103,8.061362827892607,10.159602021499612,8.442484453145292,9.311766597712227,17.134561213342053
